customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-05142,Male,1,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.54,101.85,No
CUST-05143,Male,1,No,No,20,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),29.99,599.46,Yes
CUST-05144,Female,1,Yes,No,64,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Electronic check,34.91,2233.12,No
CUST-05145,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),78.77,707.12,No
CUST-05146,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,72.39,649.49,No
CUST-05147,Male,0,Yes,Yes,43,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,87.08,3739.83,No
CUST-05148,Male,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,23.68,528.87,No
CUST-05149,Male,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,75.41,4522.47,No
CUST-05150,Male,0,No,No,56,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),27.04,1503.91,Yes
CUST-05151,Male,0,No,No,3,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,34.62,102.78,No
CUST-05152,Female,0,Yes,No,32,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.17,2367.46,Yes
CUST-05153,Male,0,No,No,10,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,60.95,609.09,No
CUST-05154,Male,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),22.18,1372.44,No
CUST-05155,Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,63.15,566.26,No
CUST-05156,Male,0,No,No,10,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),54.74,550.42,Yes
CUST-05157,Male,0,No,No,67,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),65.81,4410.81,Yes
CUST-05158,Male,0,Yes,No,15,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,37.33,565.7,No
CUST-05159,Male,1,No,No,53,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),46.92,2495.5,No
CUST-05160,Male,1,No,No,20,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,99.02,1981.44,Yes
CUST-05161,Female,1,No,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.65,1675.49,No
CUST-05162,Male,1,Yes,No,40,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),48.9,1957.86,No
CUST-05163,Male,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),74.95,370.37,Yes
CUST-05164,Male,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,107.07,852.43,Yes
CUST-05165,Male,0,Yes,Yes,70,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,100.9,7060.02,Yes
CUST-05166,Female,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,90.93,4545.36,No
CUST-05167,Female,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.45,816.74,No
CUST-05168,Female,0,Yes,No,42,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,47.51,2000.7,Yes
CUST-05169,Female,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,74.67,1720.35,No
CUST-05170,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),28.42,281.56,No
CUST-05171,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.84,591.1,No
CUST-05172,Female,0,No,No,56,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,63.34,3546.33,Yes
CUST-05173,Female,0,Yes,Yes,13,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,95.04,1239.84,No
CUST-05174,Female,0,No,No,55,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),66.93,3683.15,Yes
CUST-05175,Female,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),21.45,299.52,No
CUST-05176,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,86.32,515.9,Yes
CUST-05177,Female,1,Yes,No,48,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),35.71,1713.09,No
CUST-05178,Female,0,No,No,71,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),99.83,7081.38,No
CUST-05179,Female,0,No,No,41,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.28,3003.23,Yes
CUST-05180,Female,0,No,No,16,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,54.95,869.44,Yes
CUST-05181,Female,0,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.33,1256.58,No
CUST-05182,Male,0,Yes,No,4,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),29.05,117.55,No
CUST-05183,Female,0,No,Yes,4,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),89.6,357.92,Yes
CUST-05184,Male,0,Yes,Yes,59,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),77.97,4593.88,No
CUST-05185,Female,1,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),21.42,1396.64,No
CUST-05186,Female,1,Yes,No,42,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,36.31,1523.99,No
CUST-05187,Male,0,Yes,Yes,43,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,106.07,4563.21,No
CUST-05188,Female,0,No,Yes,4,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,35.28,145.78,Yes
CUST-05189,Male,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,28.45,109.57,No
CUST-05190,Male,0,No,No,32,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,67.03,2137.82,No
CUST-05191,Male,0,Yes,No,65,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,50.34,3269.3,Yes
CUST-05192,Female,0,No,Yes,4,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,108.71,430.91,Yes
CUST-05193,Female,0,No,Yes,33,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,51.17,1688.78,No
CUST-05194,Female,1,Yes,No,33,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,67.54,2230.47,Yes
CUST-05195,Male,0,No,No,23,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,59.28,1360.55,No
CUST-05196,Male,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.62,59.93,No
CUST-05197,Female,0,Yes,No,51,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,86.04,4396.57,No
CUST-05198,Female,1,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.2,93.25,No
CUST-05199,Female,0,No,No,7,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),52.12,360.17,No
CUST-05200,Female,0,No,Yes,9,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),60.62,544.16,No
CUST-05201,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.95,24.95,No
CUST-05202,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),58.74,236.91,No
CUST-05203,Male,1,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),27.19,946.53,No
CUST-05204,Male,0,No,Yes,69,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.15,1455.93,No
CUST-05205,Female,0,Yes,Yes,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.0,1482.01,No
CUST-05206,Male,0,Yes,No,13,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,61.74,809.11,No
CUST-05207,Male,0,No,No,32,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,34.97,1124.99,Yes
CUST-05208,Male,0,Yes,No,10,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,50.15,497.38,No
CUST-05209,Male,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.55,1078.69,No
CUST-05210,Male,0,No,No,21,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),54.62,1152.22,Yes
CUST-05211,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),100.81,1708.45,No
CUST-05212,Male,0,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.66,1202.89,No
CUST-05213,Female,1,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Mailed check,81.49,899.49,Yes
CUST-05214,Female,0,No,Yes,46,No,No phone service,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,38.07,1741.63,No
CUST-05215,Female,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,78.47,5018.56,Yes
CUST-05216,Female,0,No,Yes,29,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,62.42,1801.69,Yes
CUST-05217,Female,0,Yes,No,6,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,94.57,567.57,Yes
CUST-05218,Male,0,No,No,8,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,44.22,363.49,No
CUST-05219,Male,0,No,No,16,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),30.08,484.97,Yes
CUST-05220,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),22.16,51.83,No
CUST-05221,Female,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.95,211.07,Yes
CUST-05222,Female,0,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.01,932.4,No
CUST-05223,Male,0,No,Yes,68,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,68.08,4628.98,No
CUST-05224,Female,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.77,1046.44,Yes
CUST-05225,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,97.51,197.62,Yes
CUST-05226,Female,0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.06,95.23,Yes
CUST-05227,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.13,28.13,Yes
CUST-05228,Female,1,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.26,787.5,No
CUST-05229,Male,0,No,Yes,60,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,35.77,2144.91,No
CUST-05230,Female,0,No,No,5,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,109.8,553.15,Yes
CUST-05231,Male,0,Yes,Yes,36,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,86.59,3117.03,Yes
CUST-05232,Male,0,No,Yes,28,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,67.26,1883.55,No
CUST-05233,Male,0,No,Yes,62,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,62.63,3883.53,Yes
CUST-05234,Male,0,No,No,28,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Mailed check,31.36,879.89,No
CUST-05235,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.11,184.93,No
CUST-05236,Male,0,No,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.44,1485.17,Yes
CUST-05237,Male,0,No,No,63,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),73.2,4603.27,No
CUST-05238,Female,0,No,No,53,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,68.96,3659.34,No
CUST-05239,Female,0,Yes,Yes,69,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),69.41,4791.42,No
CUST-05240,Female,0,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.15,1072.13,No
CUST-05241,Female,0,Yes,Yes,40,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),28.68,1145.98,No
CUST-05242,Female,0,No,No,45,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,60.7,2740.5,No
CUST-05243,Male,0,No,No,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.42,147.34,No
CUST-05244,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,60.13,126.58,No
CUST-05245,Male,0,Yes,Yes,61,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),76.95,4703.55,No
CUST-05246,Male,0,No,No,3,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.56,130.15,No
CUST-05247,Male,0,No,No,16,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,57.4,917.7,No
CUST-05248,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),99.01,586.27,Yes
CUST-05249,Female,1,No,Yes,45,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),56.24,2525.42,No
CUST-05250,Female,1,No,No,19,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),39.84,759.99,No
CUST-05251,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),79.79,238.79,Yes
CUST-05252,Male,0,No,Yes,45,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),92.86,4175.87,No
CUST-05253,Male,0,Yes,Yes,29,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),58.97,1722.33,No
CUST-05254,Male,0,No,Yes,5,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),59.43,295.84,Yes
CUST-05255,Female,0,Yes,Yes,60,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,68.24,4087.91,No
CUST-05256,Male,0,Yes,No,2,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),61.75,118.94,Yes
CUST-05257,Female,0,Yes,Yes,63,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),47.21,2975.1,No
CUST-05258,Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.64,924.73,No
CUST-05259,Male,0,No,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,76.94,1689.1,Yes
CUST-05260,Female,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),88.47,703.8,No
CUST-05261,Male,0,No,No,71,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,81.1,5754.49,Yes
CUST-05262,Male,0,No,No,40,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),25.49,1027.33,No
CUST-05263,Female,0,No,No,62,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),64.01,3975.54,No
CUST-05264,Male,0,No,No,45,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,98.84,4447.69,No
CUST-05265,Female,0,Yes,No,22,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,95.52,2103.1,No
CUST-05266,Male,0,Yes,No,7,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),60.79,426.23,No
CUST-05267,Male,0,No,Yes,4,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,67.98,269.26,No
CUST-05268,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Mailed check,62.48,253.66,No
CUST-05269,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,90.12,4227.32,No
CUST-05270,Male,1,No,Yes,50,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,74.6,3731.88,No
CUST-05271,Male,0,No,No,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.42,168.89,No
CUST-05272,Male,0,No,No,50,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.84,1987.78,Yes
CUST-05273,Male,0,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.47,718.24,No
CUST-05274,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),28.39,896.62,No
CUST-05275,Female,0,No,Yes,59,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,76.45,4506.12,No
CUST-05276,Male,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),98.27,5020.51,No
CUST-05277,Male,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.22,226.33,No
CUST-05278,Female,0,Yes,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Mailed check,26.52,1772.74,No
CUST-05279,Male,0,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),60.85,128.93,No
CUST-05280,Male,0,Yes,Yes,62,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,56.21,3483.86,No
CUST-05281,Female,0,Yes,No,40,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),64.3,2568.61,No
CUST-05282,Male,0,Yes,Yes,57,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,66.98,3818.6,No
CUST-05283,Male,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.98,80.83,Yes
CUST-05284,Female,0,Yes,No,11,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),91.23,1000.19,No
CUST-05285,Male,0,No,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.86,1294.36,No
CUST-05286,Male,0,No,No,62,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,27.68,1713.82,Yes
CUST-05287,Female,0,No,No,63,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),98.56,6210.65,No
CUST-05288,Male,0,Yes,No,56,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,103.18,5787.51,No
CUST-05289,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),109.06,440.22,No
CUST-05290,Male,0,Yes,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.57,770.3,No
CUST-05291,Male,0,Yes,Yes,32,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,108.89,3483.13,Yes
CUST-05292,Female,0,Yes,No,45,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),29.22,1307.19,No
CUST-05293,Female,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.45,640.9,No
CUST-05294,Male,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),89.73,3677.23,No
CUST-05295,Female,0,Yes,No,6,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),63.09,373.72,No
CUST-05296,Female,0,No,Yes,40,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,95.09,3796.23,No
CUST-05297,Male,0,Yes,Yes,67,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,81.67,5472.36,No
CUST-05298,Male,0,Yes,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),94.97,3609.46,Yes
CUST-05299,Male,0,No,No,67,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),61.45,4113.9,No
CUST-05300,Female,0,Yes,No,58,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.55,4559.97,No
CUST-05301,Female,0,Yes,No,18,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,65.09,1173.03,No
CUST-05302,Female,1,No,No,60,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),41.09,2460.3,No
CUST-05303,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Mailed check,70.28,2592.23,No
CUST-05304,Male,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),46.76,653.77,No
CUST-05305,Female,0,Yes,Yes,9,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,35.02,312.57,No
CUST-05306,Male,0,No,No,9,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),39.28,355.56,No
CUST-05307,Female,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.29,80.04,No
CUST-05308,Male,1,Yes,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.55,1749.32,Yes
CUST-05309,Male,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,71.33,2919.37,Yes
CUST-05310,Male,0,No,Yes,55,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),51.03,2804.33,No
CUST-05311,Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.47,4101.99,Yes
CUST-05312,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,33.88,231.22,No
CUST-05313,Male,0,No,No,45,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,105.09,4733.45,Yes
CUST-05314,Female,0,Yes,Yes,32,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),77.15,2468.34,No
CUST-05315,Male,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,92.97,841.0,No
CUST-05316,Female,0,No,Yes,48,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),28.96,1389.39,No
CUST-05317,Female,0,No,Yes,8,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.93,522.95,No
CUST-05318,Male,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.55,238.25,No
